data	INT_EPISODIO	dia_semana	feriado	festas	mean_x	mean_y	Precipitacao diaria (mm)	Velocidade do vento media diaria (m/s)
2020-08-20	0	Thursday			14.6840965815	19.1103615271	19.4	0.6
2020-08-21	1.0	Friday			13.2587646992	23.694502491799998	0.0	0.3
2020-08-22	0	Saturday			11.5433087126	26.1251934711	0.0	0.5
2020-08-23	3.0	Sunday			12.0602901806	28.508696217399997	0.0	0.4
2020-08-24	1.0	Monday		Festas SBartolomeu	14.7332075912	31.8347663612	0.0	0.4
2020-08-25	0	Tuesday			12.6330548491	28.4575648887	0.0	0.4
2020-08-26	1.0	Wednesday			14.966706623499999	30.300932091	0.0	0.4
2020-08-27	1.0	Thursday			15.8990913017	26.347765058	0.0	0.4
2020-08-28	0	Friday			13.064361639100001	22.2936839255	0.2	0.7
2020-08-29	2.0	Saturday			9.74214755709	23.0041785196	0.0	1.2
2020-08-30	1.0	Sunday			9.373956956599999	23.945292134200002	0.0	0.9
2020-08-31	1.0	Monday			9.59724865227	26.5418782635	0.0	0.5
2020-09-01	2.0	Tuesday			4.7841049533	11.6490000163	0.3	0.0
2020-09-02	2.0	Wednesday			5.92280386541	12.601969251	0.4	0.2
2020-09-03	1.0	Thursday			3.43066106556	15.1838104391		
2020-09-04	1.0	Friday			12.6724201407	15.5533463175	0.7	0.3
2020-09-05	0	Saturday			9.23320948521	16.9297497027	0.0	0.5
2020-09-06	1.0	Sunday			10.1798471469	22.4296766263	0.3	0.7
2020-09-07	0	Monday			14.180486184400001	29.385168628200002	0.0	0.5
2020-09-08	2.0	Tuesday			13.203940043900001	25.9001734279	0.0	0.6
2020-09-09	1.0	Wednesday			12.6559060355	30.7860497804	0.0	0.3
2020-09-10	1.0	Thursday			9.79666572196	22.111549208099998	0.0	0.2
2020-09-11	0	Friday			8.47988655857	16.2895181513	0.4	0.2
2020-09-12	0	Saturday			0.09679231949179999	11.5750052684	0.1	0.3
2020-09-13	1.0	Sunday			18.8157844989	32.949450091799996	0.0	0.3
2020-09-14	0	Monday			14.7609717021	25.739135296500002	0.0	0.2
2020-09-15	0	Tuesday			13.639619301400002	25.816593232600002	0.0	0.4
2020-09-16	1.0	Wednesday			12.1314226578	28.4795293362	0.0	0.4
2020-09-17	2.0	Thursday			13.909763193599998	25.433407979600002	0.0	0.3
2020-09-18	0	Friday			12.911733146	24.220157757	0.7	0.2
2020-09-19	0	Saturday			14.792472946300002	19.8675603421	1.9	0.3
2020-09-20	3.0	Sunday			13.8106615298	21.006976805	0.7	0.2
2020-09-21	0	Monday			12.1151105801	22.34995727	0.6	0.3
2020-09-22	0	Tuesday			10.825435170499999	22.0981925269	0.3	0.3
2020-09-23	1.0	Wednesday			12.8005497478	20.9202605898	0.2	0.2
2020-09-24	3.0	Thursday			11.7092731868	19.4684928466	0.1	0.3
2020-09-25	0	Friday			9.64080831046	18.633755158	0.1	0.5
2020-09-26	1.0	Saturday			7.33640156505	16.9795709325	0.0	0.8
2020-09-27	0	Sunday			11.5113606007	21.7403311061	0.1	0.3
2020-09-28	3.0	Monday			8.0028595657	23.1508868565	0.0	0.4
2020-09-29	0	Tuesday			10.7487518008	25.4797031723		0.1
2020-09-30	4.0	Wednesday			9.52011986314	20.459757902899998	0.0	0.2
2020-10-01	2.0	Thursday			0.568533506349	11.4264657431	1.0	0.1
2020-10-02	1.0	Friday			9.84636565681	13.205002031600001	4.9	0.2
2020-10-03	0	Saturday			5.26815745987	19.3900555673	0.1	0.3
2020-10-04	2.0	Sunday			11.370437965199999	16.003502926	1.0	0.3
2020-10-05	0	Monday	Implantacao da Republica		8.68202742461	17.8392594329	0.0	0.2
2020-10-06	1.0	Tuesday			9.70475433474	22.6998246451	0.0	0.5
2020-10-07	0	Wednesday			14.2350951623	31.3828498448	1.2	0.4
2020-10-08	1.0	Thursday			14.952562198499999	23.9887787739	0.0	0.6
2020-10-09	1.0	Friday			13.36768112	32.0208447269	0.0	0.2
2020-10-10	0	Saturday			10.7546493807	23.8192327268	0.0	0.3
2020-10-11	2.0	Sunday			8.437173691869999	15.3219077476	13.4	0.1
2020-10-12	0	Monday			11.770478181700001	15.026737779100001	0.3	0.4
2020-10-13	1.0	Tuesday					0.0	0.3
2020-10-14	2.0	Wednesday			5.591596329319999	17.0665265912	0.0	0.4
2020-10-15	2.0	Thursday			3.76754973759	18.3218264803	0.0	0.6
2020-10-16	3.0	Friday			6.92270523143	18.8081210306	0.0	0.4
2020-10-17	3.0	Saturday			5.76062024865	16.6092061194	0.0	0.3
2020-10-18	1.0	Sunday			8.03584732519	22.647618748299998	0.0	0.1
2020-10-19	0	Monday			11.9809814614	18.8696004832	0.0	0.1
2020-10-20	0	Tuesday			12.3785437914	14.9255774177	18.7	0.3
2020-10-21	1.0	Wednesday			9.99833245144	16.7386760533	20.3	0.1
2020-10-22	0	Thursday			9.11173335191	17.718843469	1.9	0.2
2020-10-23	0	Friday			7.980648330439999	16.4377777331	12.9	0.2
2020-10-24	0	Saturday			7.8995981261	16.070256456	0.1	0.2
2020-10-25	0	Sunday			6.9195851588899995	15.0890926379	25.0	1.1
2020-10-26	1.0	Monday			4.90826543024	15.3774676278	5.4	0.4
2020-10-27	1.0	Tuesday			8.151881155569999	13.967436491900001	3.3	0.2
2020-10-28	0	Wednesday			7.5586767530899985	17.0448607775	10.4	0.3
2020-10-29	0	Thursday			5.8977910625600005	16.978328758299998	0.0	0.2
2020-10-30	0	Friday			8.53215247003	20.4060019377	0.0	0.1
2020-10-31	0	Saturday			9.815920254889999	19.0386629283	0.0	0.1
2020-11-01	0	Sunday	Dia de Todos os Santos		1.23703597806	12.182782681199999	0.1	0.0
2020-11-02	1.0	Monday			8.5828055355	15.6817847145	1.1	0.1
2020-11-03	2.0	Tuesday			5.8460345914400005	22.1466959392	0.2	0.3
2020-11-04	0	Wednesday			10.0403669928	18.0367701076	0.4	0.3
2020-11-05	1.0	Thursday			10.0391218417	19.3507762445	0.0	0.5
2020-11-06	0	Friday			10.224271355399999	16.9580753808	1.0	0.7
2020-11-07	1.0	Saturday			19.630269380399998	33.3214124697	0.0	0.4
2020-11-08	0	Sunday			14.773683605899999	26.517052989099998	0.0	0.4
2020-11-09	1.0	Monday			13.3731355667	32.319661541500004	0.0	0.5
2020-11-10	1.0	Tuesday		Festas S Martinho	9.84972312963	21.549698330500004	0.0	0.4
2020-11-11	0	Wednesday	S Martinho	Festas S Martinho	7.1978811527	17.1123685569	4.5	0.2
2020-11-12	0	Thursday		Festas S Martinho	11.7352813427	15.4612228046	86.3	0.7
2020-11-13	1.0	Friday		Festas S Martinho	8.05900603811	17.0468757398	0.3	0.0
2020-11-14	2.0	Saturday		Festas S Martinho	8.08541329776	15.247031652999999	0.1	0.0
2020-11-15	1.0	Sunday		Festas S Martinho	13.574003286500002	16.1227960943	0.1	0.2
2020-11-16	0	Monday		Festas S Martinho	9.942114985989999	17.8395067108	0.2	0.2
2020-11-17	1.0	Tuesday		Festas S Martinho	8.82103259318	21.1356737458	0.2	0.1
2020-11-18	0	Wednesday		Festas S Martinho	13.5705386233	21.172880511400002	0.1	0.1
2020-11-19	0	Thursday		Festas S Martinho	11.1949181646	22.4323405685	0.0	0.1
2020-11-20	0	Friday		Festas S Martinho	11.487918073900001	16.1706285477	0.1	0.1
2020-11-21	1.0	Saturday			6.07900334296	17.0758063949	0.0	0.1
2020-11-22	1.0	Sunday			3.1706748120099997	17.622129984	0.1	0.1
2020-11-23	0	Monday			3.76110501824	15.6282978949	0.0	0.0
2020-11-24	2.0	Tuesday			4.02945110174	14.6557785551	0.1	0.0
2020-11-25	0	Wednesday			6.996680959360001	10.5894488709	0.1	0.1
2020-11-26	1.0	Thursday			7.0129218458	12.3261272306	0.2	0.1
2020-11-27	0	Friday			6.26551476149	16.8278135941	69.6	0.1
2020-11-28	1.0	Saturday			3.95689834947	14.733159564400001	0.0	0.0
2020-11-29	0	Sunday			6.261214205040001	15.7067702552	0.5	0.1
2020-11-30	0	Monday			9.77123212814	16.2293870872	1.2	0.3
2020-12-01	0	Tuesday	Restauracao da independencia		-1.8834263470700001	11.652942653	0.0	0.0
2020-12-02	2.0	Wednesday			8.76147554077	14.8419231299	0.0	0.1
2020-12-03	0	Thursday			7.64735384077	20.5966813007	0.3	0.2
2020-12-04	2.0	Friday			9.24220621252	17.6291504263	0.9	0.3
2020-12-05	1.0	Saturday			9.23451563131	19.8463619981	0.0	0.3
2020-12-06	0	Sunday			10.5954757539	15.8461980686	9.4	1.2
2020-12-07	0	Monday			18.9029928813	31.8069471644	0.3	0.7
2020-12-08	0	Tuesday	Dia da Imaculada Conceicao		14.3680654954	24.8347453625	0.0	0.6
2020-12-09	1.0	Wednesday			15.4565031283	34.0675128687	0.0	0.2
2020-12-10	1.0	Thursday			7.413193958939999	20.8477535337	0.0	0.4
2020-12-11	1.0	Friday			6.182735367359999	16.3066507767	0.7	0.0
2020-12-12	0	Saturday			9.558947099700001	16.2083733639	9.4	0.5
2020-12-13	1.0	Sunday			12.784549276400002	15.5757807393	0.7	0.2
2020-12-14	0	Monday			8.28973429671	14.570043826800001	0.5	0.2
2020-12-15	2.0	Tuesday			6.4867848414100004	13.5594378454	0.6	0.2
2020-12-16	0	Wednesday			5.55135706429	13.5369125571	1.3	0.7
2020-12-17	0	Thursday			3.14239762431	10.1760464116	47.6	0.0
2020-12-18	1.0	Friday			4.70870058559	11.1552625772	0.1	0.0
2020-12-19	0	Saturday			7.051542373460001	14.879998804300001	0.8	0.3
2020-12-20	0	Sunday			7.24960392435	14.6520831652	0.4	0.0
2020-12-21	0	Monday			12.384057401500002	14.781922144300001	0.2	0.1
2020-12-22	0	Tuesday			11.3238638539	17.5787924472	0.7	0.1
2020-12-23	0	Wednesday			7.4717973414999985	14.363515787	17.6	0.1
2020-12-24	0	Thursday				10.62937175	1.3	0.2
2020-12-25	1.0	Friday	Natal		1.77898903094	10.1218507713	0.2	0.2
2020-12-26	1.0	Saturday			0.08504250094839999	9.293810639430001	0.1	0.3
2020-12-27	1.0	Sunday			-2.19647205823	10.1851810339	0.1	0.1
2020-12-28	0	Monday			2.6340482179199998	10.1745435857	13.4	1.0
2020-12-29	0	Tuesday			0.7510171691390001	8.4814004497	3.3	0.6
2020-12-30	0	Wednesday			-1.4813746326700001	8.11596535077	3.5	0.4
2020-12-31	1.0	Thursday			2.1042942939500002	10.311685481900001	3.4	0.1
2021-01-01	1.0	Friday	Ano Novo				0.9	0.4
2021-01-02	0	Saturday					0.1	0.8
2021-01-03	0	Sunday					0.0	0.2
2021-01-04	3.0	Monday					0.0	0.6
2021-01-05	0	Tuesday					0.0	0.6
2021-01-06	1.0	Wednesday					0.0	0.3
2021-01-07	0	Thursday					0.0	0.4
2021-01-08	0	Friday					0.0	0.8
2021-01-09	0	Saturday					13.5	0.3
2021-01-10	0	Sunday					0.1	0.2
2021-01-11	0	Monday					0.5	0.1
2021-01-12	0	Tuesday					0.2	0.1
2021-01-13	0	Wednesday					0.0	0.0
2021-01-14	1.0	Thursday					0.0	0.0
2021-01-15	1.0	Friday					0.0	0.0
2021-01-16	0	Saturday					0.1	0.0
2021-01-17	1.0	Sunday					0.0	0.0
2021-01-18	1.0	Monday					0.0	0.0
2021-01-19	0	Tuesday					0.0	0.0
2021-01-20	1.0	Wednesday					3.7	0.7
2021-01-21	1.0	Thursday					1.4	1.1
2021-01-22	0	Friday					0.7	2.0
2021-01-23	0	Saturday					0.2	0.5
2021-01-24	0	Sunday					0.2	1.1
2021-01-25	1.0	Monday					0.1	0.6
2021-01-26	0	Tuesday					0.2	0.4
2021-01-27	0	Wednesday					0.1	0.1
2021-01-28	0	Thursday					0.0	0.0
2021-01-29	0	Friday					0.1	0.1
2021-01-30	0	Saturday					0.0	0.9
2021-01-31	0	Sunday					0.0	1.0
2021-02-01	0	Monday					0.5	0.2
2021-02-02	1.0	Tuesday					0.0	0.4
2021-02-03	0	Wednesday					0.0	0.2
2021-02-04	0	Thursday					0.0	0.2
2021-02-05	0	Friday					0.0	0.6
2021-02-06	0	Saturday					0.0	0.2
2021-02-07	2.0	Sunday					0.0	0.4
2021-02-08	0	Monday					5.2	0.2
2021-02-09	0	Tuesday					0.1	0.2
2021-02-10	0	Wednesday					0.0	0.1
2021-02-11	0	Thursday					0.2	0.2
2021-02-12	0	Friday					2.2	0.1
2021-02-13	0	Saturday					0.0	0.3
2021-02-14	0	Sunday					0.0	0.1
2021-02-15	0	Monday					0.0	0.2
2021-02-16	0	Tuesday	Carnaval				0.1	0.4
2021-02-17	0	Wednesday					0.0	0.2
2021-02-18	1.0	Thursday					0.0	0.5
2021-02-19	0	Friday					0.1	0.2
2021-02-20	0	Saturday					0.0	1.1
2021-02-21	0	Sunday					0.0	0.3
2021-02-22	0	Monday					0.0	0.4
2021-02-23	0	Tuesday					0.0	0.2
2021-02-24	0	Wednesday					0.1	0.2
2021-02-25	0	Thursday					0.0	0.3
2021-02-26	1.0	Friday					0.0	0.1
2021-02-27	0	Saturday					0.0	0.2
2021-02-28	0	Sunday					0.1	0.2
2021-03-01	0	Monday					1.3	0.0
2021-03-02	0	Tuesday					0.1	1.0
2021-03-03	1.0	Wednesday					0.0	0.2
2021-03-04	4.0	Thursday					0.0	0.3
2021-03-05	0	Friday					0.0	0.5
2021-03-06	1.0	Saturday					0.0	0.5
2021-03-07	0	Sunday					3.8	0.2
2021-03-08	0	Monday					2.7	0.4
2021-03-09	1.0	Tuesday					0.0	0.2
2021-03-10	1.0	Wednesday					18.4	0.2
2021-03-11	0	Thursday					0.2	0.2
2021-03-12	0	Friday					0.0	0.3
2021-03-13	1.0	Saturday					0.1	0.5
2021-03-14	0	Sunday					0.0	0.6
2021-03-15	2.0	Monday					0.0	0.2
2021-03-16	2.0	Tuesday					0.0	0.3
2021-03-17	1.0	Wednesday					0.0	0.5
2021-03-18	1.0	Thursday					0.0	0.7
2021-03-19	3.0	Friday					0.0	0.5
2021-03-20	0	Saturday					0.0	0.8
2021-03-21	0	Sunday					0.0	0.6
2021-03-22	0	Monday					0.0	0.4
2021-03-23	0	Tuesday					0.0	0.3
2021-03-24	2.0	Wednesday					0.0	0.4
2021-03-25	1.0	Thursday					0.0	0.4
2021-03-26	0	Friday					0.0	0.4
2021-03-27	2.0	Saturday					0.0	0.5
2021-03-28	1.0	Sunday					0.0	0.2
2021-03-29	1.0	Monday					0.0	0.3
2021-03-30	1.0	Tuesday					0.0	0.2
2021-03-31	0	Wednesday					0.0	0.2
2021-04-01	0	Thursday		Endoencas			13.6	0.1
2021-04-02	3.0	Friday	Sexta Feira Santa				0.0	0.3
2021-04-03	1.0	Saturday					0.1	0.1
2021-04-04	1.0	Sunday	Domingo de Pascoa				0.0	0.3
2021-04-05	2.0	Monday					0.0	0.5
2021-04-06	1.0	Tuesday					0.0	0.6
2021-04-07	0	Wednesday					0.2	0.3
2021-04-08	1.0	Thursday					1.0	0.3
2021-04-09	1.0	Friday					0.0	0.2
2021-04-10	1.0	Saturday					0.0	0.4
2021-04-11	0	Sunday					0.6	0.1
2021-04-12	3.0	Monday					10.9	0.0
2021-04-13	3.0	Tuesday					0.0	0.3
2021-04-14	1.0	Wednesday					0.0	0.2
2021-04-15	2.0	Thursday					0.0	0.4
2021-04-16	1.0	Friday					0.0	0.4
2021-04-17	0	Saturday					0.0	0.5
2021-04-18	1.0	Sunday					0.0	0.4
2021-04-19	1.0	Monday					0.0	0.3
2021-04-20	0	Tuesday					0.0	0.5
2021-04-21	0	Wednesday					0.0	0.5
2021-04-22	1.0	Thursday					0.0	0.2
2021-04-23	1.0	Friday					0.0	0.3
2021-04-24	0	Saturday					0.0	0.2
2021-04-25	0	Sunday	Dia da liberdade				0.0	0.3
2021-04-26	0	Monday					0.0	0.2
2021-04-27	0	Tuesday					0.1	0.4
2021-04-28	1.0	Wednesday					0.0	0.3
2021-04-29	1.0	Thursday					0.0	0.2
2021-04-30	2.0	Friday					0.0	0.5
2021-05-01	1.0	Saturday	Dia do Trabalhador				0.2	0.1
2021-05-02	0	Sunday					0.0	0.1
2021-05-03	1.0	Monday					0.0	0.2
2021-05-04	1.0	Tuesday					0.0	0.3
2021-05-05	2.0	Wednesday					0.0	0.5
2021-05-06	2.0	Thursday					0.0	0.5
2021-05-07	1.0	Friday					0.4	0.2
2021-05-08	0	Saturday					0.0	0.4
2021-05-09	0	Sunday					0.0	0.2
2021-05-10	2.0	Monday					5.6	0.1
2021-05-11	2.0	Tuesday					0.0	0.3
2021-05-12	2.0	Wednesday					0.5	0.3
2021-05-13	2.0	Thursday					0.0	0.7
2021-05-14	1.0	Friday					0.0	0.4
2021-05-15	0	Saturday					0.0	0.4
2021-05-16	0	Sunday					0.0	0.2
2021-05-17	1.0	Monday					0.0	0.5
2021-05-18	0	Tuesday					0.0	0.4
2021-05-19	2.0	Wednesday					0.0	0.4
2021-05-20	2.0	Thursday					0.0	0.4
2021-05-21	0	Friday					0.0	0.6
2021-05-22	1.0	Saturday					0.0	0.7
2021-05-23	0	Sunday					0.0	0.7
2021-05-24	3.0	Monday					0.0	0.8
2021-05-25	1.0	Tuesday					0.0	0.8
2021-05-26	1.0	Wednesday					0.0	0.4
2021-05-27	2.0	Thursday					0.0	0.4
2021-05-28	0	Friday					0.0	0.3
2021-05-29	2.0	Saturday					0.0	0.4
2021-05-30	0	Sunday					0.0	0.4
2021-05-31	3.0	Monday					0.0	0.4
2021-06-01	1.0	Tuesday					0.2	0.0
2021-06-02	2.0	Wednesday		Festas do Corpo de Deus			0.0	0.0
2021-06-03	0	Thursday	Corpo de Deus	Festas do Corpo de Deus			0.0	0.2
2021-06-04	2.0	Friday					0.0	0.4
2021-06-05	2.0	Saturday					0.0	0.5
2021-06-06	0	Sunday					0.0	0.5
2021-06-07	0	Monday					4.2	0.3
2021-06-08	2.0	Tuesday					0.0	0.5
2021-06-09	2.0	Wednesday					0.0	0.2
2021-06-10	1.0	Thursday	Dia de Portugal				0.0	0.2
2021-06-11	1.0	Friday					0.0	0.2
2021-06-12	0	Saturday					0.0	0.5
2021-06-13	1.0	Sunday					1.0	0.4
2021-06-14	1.0	Monday					0.0	0.4
2021-06-15	1.0	Tuesday					0.0	0.4
2021-06-16	4.0	Wednesday					2.7	0.5
2021-06-17	3.0	Thursday					0.0	0.3
2021-06-18	0	Friday					4.2	0.3
2021-06-19	0	Saturday					12.3	0.1
2021-06-20	3.0	Sunday					9.6	0.4
2021-06-21	0	Monday					7.3	0.4
2021-06-22	3.0	Tuesday					1.5	0.3
2021-06-23	1.0	Wednesday					0.0	0.9
2021-06-24	2.0	Thursday					0.0	0.5
2021-06-25	1.0	Friday					0.0	0.4
2021-06-26	0	Saturday					0.0	0.4
2021-06-27	0	Sunday					0.0	0.4
2021-06-28	1.0	Monday					0.0	0.6
2021-06-29	2.0	Tuesday					0.0	0.7
2021-06-30	4.0	Wednesday					0.0	0.4
2021-07-01	3.0	Thursday					0.0	0.1
2021-07-02	2.0	Friday					0.0	0.3
2021-07-03	1.0	Saturday					0.0	0.3
2021-07-04	1.0	Sunday					0.0	0.4
2021-07-05	2.0	Monday					0.0	0.5
2021-07-06	0	Tuesday					0.0	0.4
2021-07-07	2.0	Wednesday					0.0	0.5
2021-07-08	2.0	Thursday					1.2	0.4
2021-07-09	0	Friday					1.9	0.2
2021-07-10	1.0	Saturday					0.0	0.2
2021-07-11	2.0	Sunday					0.0	0.1
2021-07-12	2.0	Monday					9.9	0.2
2021-07-13	2.0	Tuesday					0.0	0.9
2021-07-14	1.0	Wednesday					0.0	0.5
2021-07-15	1.0	Thursday					0.0	0.4
2021-07-16	1.0	Friday					0.0	0.4
2021-07-17	1.0	Saturday					0.0	0.1
2021-07-18	2.0	Sunday					0.0	0.5
2021-07-19	2.0	Monday					0.0	0.4
2021-07-20	1.0	Tuesday					0.0	0.3
2021-07-21	1.0	Wednesday					0.0	0.3
2021-07-22	2.0	Thursday					0.0	0.3
2021-07-23	0	Friday					0.2	0.3
2021-07-24	1.0	Saturday					0.0	0.4
2021-07-25	0	Sunday					0.1	0.4
2021-07-26	1.0	Monday					1.6	0.2
2021-07-27	1.0	Tuesday					0.1	0.3
2021-07-28	1.0	Wednesday					0.0	0.5
2021-07-29	0	Thursday					0.0	0.4
2021-07-30	1.0	Friday					0.0	0.3
2021-07-31	1.0	Saturday					0.0	0.6
2021-08-01	0	Sunday					0.0	0.1
2021-08-02	1.0	Monday					0.1	0.6
2021-08-03	0	Tuesday					0.0	0.3
2021-08-04	3.0	Wednesday					0.0	0.3
2021-08-05	1.0	Thursday					0.0	0.4
2021-08-06	0	Friday					0.4	0.5
2021-08-07	0	Saturday					0.0	0.6
2021-08-08	1.0	Sunday					0.0	0.5
2021-08-09	1.0	Monday					4.4	0.2
2021-08-10	2.0	Tuesday					0.0	0.2
2021-08-11	1.0	Wednesday					0.1	0.2
2021-08-12	0	Thursday					17.1	0.3
2021-08-13	0	Friday					0.0	0.3
2021-08-14	0	Saturday					0.0	0.1
2021-08-15	0	Sunday	Assuncao de Nossa Senhora				0.0	0.2
2021-08-16	1.0	Monday					0.0	0.1
2021-08-17	2.0	Tuesday					0.0	0.3
2021-08-18	1.0	Wednesday					0.0	0.2
2021-08-19	1.0	Thursday					0.0	0.2
2021-08-20	2.0	Friday					0.0	0.1
2021-08-21	0	Saturday					0.0	0.3
2021-08-22	1.0	Sunday					0.0	0.3
2021-08-23	0	Monday					0.0	0.2
2021-08-24	0	Tuesday		Festas SBartolomeu			0.0	0.0
2021-08-25	0	Wednesday					0.0	0.4
2021-08-26	0	Thursday					0.0	0.2
2021-08-27	2.0	Friday					0.0	0.2
2021-08-28	1.0	Saturday					0.0	0.3
2021-08-29	0	Sunday					0.0	0.1
2021-08-30	0	Monday					0.0	0.2
2021-08-31	0	Tuesday					0.0	0.3
2021-09-01	1.0	Wednesday					0.0	0.3
2021-09-02	2.0	Thursday					0.0	1.2
